% Model:              busbar.mph
% Version:            COMSOL 6.2.0.290
% Date:               Mar 11 2026, 21:54
% Dimension:          3
% Nodes:              7340
% Expressions:        3
% Description:        Electric potential, Temperature, Displacement magnitude
% Length unit:        m
% x                       y                        z                        V (V)                    T (K)                    solid.disp (m)
0.095                     -0.019103745825808482    0.0605479370247642       0.007783982710639523     322.69326520635707       4.922046462956318E-6
0.09652562343177208       -0.019580696799853723    0.06021647042328926      0.007790625390404067     322.704686177528         4.105407704121966E-6
0.09500000000000001       -0.02147328852432529     0.05985410199391652      0.007802963217482724     322.7153963481865        3.7393727116858912E-6
0.09500000000000001       -0.02014589800608349     0.05852671147567472      0.007789289387858702     322.71238553231984       3.679940124767948E-6
0.09999999999999999       -0.02396122811544145     0.06303711367674598      0.007814974945851746     322.7163641412299        3.692961257738384E-6
0.09999999999999998       -0.02314589803549557     0.06070633909793396      0.007893207841939474     322.8457992071504        2.3387892761941764E-6
0.09999999999999999       -0.025                   0.06100000000000001      0.007889577080289839     322.836370583485         2.35702246844624E-6
0.098541130520999         -0.022902861807944583    0.06248167820235583      0.007814794309979077     322.7197018834559        3.7183982508802663E-6
0.09824642804224754       -0.019845460222822298    0.058070947685241944     0.007806578304814193     322.7473739651559        2.7599919265719323E-6
0.09999999999999998       -0.02014589803492487     0.05852671151496055      0.007860461347559425     322.82499807905793       2.2186073537581234E-6
0.09999999999999999       -0.017837600640608745    0.05896843669894064      0.0077811355329061435    322.70654199111357       3.4856662007376735E-6
0.09788819046071466       -0.018430632022156956    0.060170521759972284     0.007784223066712426     322.69946267653455       4.1101788907580245E-6
0.09650801400401894       -0.019616353894362032    0.05764884023852876      0.007783964304466544     322.717381320116         3.231230401126662E-6
0.09646829253575988       -0.018099549694866015    0.05765950388649978      0.00776932513765599      322.7005792957655        3.975416814373585E-6
0.09644409523035732       -0.018055414194788896    0.05937257438198066      0.007775108932475098     322.69289229586775       4.426449719272663E-6
0.095                     -0.01768019636742081     0.05857462700398905      0.007767404910310082     322.68891973504793       4.867013657810037E-6
0.095                     -0.019293660661190377    0.05685410122440866      0.007770868324444188     322.7075725755381        3.6108233482926027E-6
0.09612782980248626       -0.019130714410784136    0.05624558687863311      0.007766118771325868     322.7098006574154        3.308055841966749E-6
0.09785714213500164       -0.017580086238240512    0.057553065598593044     0.007769160752784639     322.70305648566966       3.7352858890735377E-6
0.09821428427000321       -0.019160518443391044    0.056378569965588925     0.007787304732289834     322.74162009478647       2.6906767731063707E-6
0.09999999999999998       -0.01929366090206604     0.056854101964504446     0.007846040750608506     322.82625739749477       2.1208221715578014E-6
0.09708333333333335       -0.017489282130088837    0.05571914077083042      0.007751508945178091     322.6967092274836        3.787847973844338E-6
0.09827638092142925       -0.020840520238311778    0.059324202598411195     0.007820858126861398     322.7521680929795        2.8054300234632466E-6
0.09999999999999998       -0.02147328848503944     0.05985410196507515      0.007878413572918378     322.8344969903232        2.2907840371178847E-6
0.1                       -0.019424839701210044    0.061104034485025396     0.007796452452901407     322.70809766879313       3.6863985865407464E-6
0.09875000000000003       -0.020104436903614208    0.06214914639022264      0.007796493919347538     322.69990242291175       4.177520785169163E-6
0.09705357581659342       -0.020633138803381496    0.06107133001220141      0.007800294080204498     322.71008357309705       3.93380208006135E-6
0.09880513095090718       -0.022095748953764698    0.06025026912266802      0.007839882096533576     322.76927676617345       2.6911520181114534E-6
0.1                       -0.021554169146307138    0.062469961783957625     0.007807544333718595     322.7112592302829        3.749343427902628E-6
0.0985804133195395        -0.02354671604488597     0.060821337109789125     0.007839964760505936     322.7616450203098        2.7626412633779714E-6
0.09708190361155286       -0.02223637792322269     0.06202460883704904      0.007806979279025154     322.71057847847175       3.9999304585619655E-6
0.09660715163318682       -0.02048224350074458     0.05894840172898292      0.007798531671255905     322.7217890504531        3.236831018200114E-6
0.09687282962238274       -0.022269365664310387    0.060342624460389564     0.007814441248717262     322.7277122207121        3.2045190112029483E-6
0.095                     -0.021089058619895393    0.06223001273746406      0.0077951591057367235    322.69394182836396       5.065080302336777E-6
0.09666380722310566       -0.023688721740427028    0.06085495937867815      0.007817831243994017     322.7260847570065        3.2778297573414653E-6
0.09666666666666665       -0.025                   0.061000000000000006     0.007819272546789892     322.7264264975036        3.278639618816569E-6
0.095                     -0.025                   0.061000000000000006     0.007814075657031495     322.7173211840061        3.8093352371203332E-6
0.095                     -0.023395923168355176    0.0630181829210106       0.0078012964279122994    322.6953122967145        5.085967753224356E-6
0.0970833333333333        -0.024279436685824163    0.06248187223989809      0.007810722768070292     322.7112564984563        4.001679343615378E-6
0.095                     -0.02314589877559134     0.060706339338809624     0.007811335861371889     322.7169385507157        3.78653215280334E-6
0.09833333333333333       -0.024999999999999998    0.061000000000000006     0.007838715483848544     322.7574414556444        2.842668765885339E-6
0.09999999999999998       -0.02685410196450443     0.06070633909793396      0.007888431087080879     322.83857608703715       2.3369534377726704E-6
0.09855604197835267       -0.026338736361332812    0.06084874216860733      0.00784072973452249      322.7625364422202        2.7722787511663757E-6
0.09999999999999999       -0.02653466813924904     0.0631184337675019       0.007812140550263146     322.7121769857887        3.8064440188526262E-6
0.09749999999999998       -0.02555493307232972     0.06336398360805841      0.007805517575552174     322.700479239633         4.364972803820205E-6
0.09624999999999996       -0.027202546998709894    0.06173528103756513      0.007808064601518948     322.7114251502399        4.032414501717378E-6
0.09680965161583417       -0.027404778654304733    0.0604970027855005       0.007815475280079703     322.72725460004216       3.231160813403983E-6
0.09749999999999996       -0.027550992773011113    0.06276422273632064      0.007804437327608096     322.70337491464574       4.234718046800591E-6
0.09666666548188232       -0.025936522380099688    0.06092645980595267      0.00781857411472277      322.726302909482         3.2758514054334827E-6
0.095                     -0.025957096666686292    0.06303476522377094      0.0078025679978794655    322.6965220007304        5.0463923641442644E-6
0.09500000000000001       -0.02685410122440867     0.060706339338809645     0.007811316920132683     322.7169405640744        3.7906588825009244E-6
0.09842224174587481       -0.017802422119574012    0.055508919341890006     0.007761702551357849     322.71537646389964       3.159828918652786E-6
0.09666666666666665       -0.019000000000000003    0.05500000000000001      0.0077539312152256805    322.7096809709822        3.1449387040295504E-6
0.09833333333333333       -0.019000000000000003    0.055                    0.007771864886433884     322.73819188200565       2.6001464476252754E-6
0.095                     -0.016935954701961936    0.0561156060845102       0.0077457029693644725    322.68273665257584       4.808670517731223E-6
0.095                     -0.019000000000000003    0.055000000000000014     0.007748720413606241     322.7005989172357        3.5885387458193056E-6
0.09999999999999999       -0.019000000000000003    0.055000000000000014     0.007831893252001591     322.83125567074376       1.9925520555409076E-6
0.09999999999999998       -0.017009381978021716    0.05644628140089071      0.007761453240226589     322.703901231526         3.264944897984007E-6
0.09833333453925565       -0.01907354021255913     0.05406347750275487      0.007760807080403295     322.7352458242753        2.5602200016510673E-6
0.09845931193426617       -0.018287524709883624    0.05431244191707636      0.007756170272943509     322.7228805462601        2.8818077801586395E-6
0.09704913671632431       -0.017644934156432677    0.05366205657473964      0.007730717546738884     322.6901066122148        3.743357194236684E-6
0.09999999999999998       -0.028960017672051527    0.06224718172868961      0.007805581022804109     322.71059048953794       3.74876722810794E-6
