% Model:              busbar.mph
% Version:            COMSOL 6.2.0.290
% Date:               Mar 7 2026, 20:55
% Dimension:          3
% Nodes:              7360
% Expressions:        3
% Description:        Electric potential, Temperature, Displacement magnitude
% Length unit:        m
% x                       y                        z                        V (V)                    T (K)                    solid.disp (m)
0.09999999999999998       -0.02014589803492487     0.058526711514960555     0.007710364323101701     323.02373758791987       2.242884854267438E-6
0.09833807019193727       -0.01861761261320681     0.058132815120662165     0.007645197430552783     322.91923397703675       3.272873496891727E-6
0.09999999999999999       -0.01790259761806892     0.05897238129320202      0.007640876330484951     322.905113544848         3.489728875414314E-6
0.09999999999999998       -0.01929366090206604     0.056854101964504446     0.007694969222161967     323.02038530461317       2.1378924067333057E-6
0.09624999999999999       -0.01985932491747074     0.0610722747281728       0.007647650688386434     322.89367696713657       4.4688911839530785E-6
0.09749999999999998       -0.02147328850461139     0.05985410197959353      0.007668534190987382     322.9306267051444        3.04459182082434E-6
0.095                     -0.019101286838863613    0.06009657115747159      0.007641403346240421     322.89185674611593       4.81300552966883E-6
0.09749999999999999       -0.02014589802040385     0.058526711495385006     0.007656206624213149     322.92710669484484       3.0001608600461675E-6
0.09793771328061537       -0.01851371484436602     0.060164009475192265     0.007642118696548899     322.8953852060576        4.085507777602217E-6
0.1                       -0.01951617735593001     0.060881097819452085     0.007655259761566195     322.9097223823618        3.52091530926261E-6
0.09749999999999999       -0.020617362996077873    0.062047978298874006     0.007654063523271052     322.8971171658466        4.2965977029676276E-6
0.09749999999999999       -0.023145898405484092    0.06070633921855455      0.007675953635410707     322.9324023010761        3.073339754253104E-6
0.1                       -0.02142416178576367     0.06202438015919147      0.007666431795577854     322.9165688677896        3.491144365564273E-6
0.095                     -0.0208665298417858      0.06137425169709261      0.0076524901940306376    322.8963750537633        4.7839028259633395E-6
0.09625000000000004       -0.02270987956253574     0.06272310725979871      0.0076573916545329395    322.89445618849834       4.586696682108518E-6
0.09999999999999999       -0.019000000000000003    0.055000000000000014     0.007674345782812795     323.0113583127096        2.006015627717833E-6
0.09999999999999999       -0.017040349154389418    0.05655373699503001      0.0076220298290916874    322.8987353904881        3.294508224956002E-6
0.09813051810807723       -0.017671116699391344    0.05580525801859937      0.007620367541901021     322.9044808707283        3.3744022839232906E-6
0.0975                    -0.01929366078144548     0.05685410159451595      0.007640068166987831     322.92256381910653       2.939886607355445E-6
0.09650289664842335       -0.01818035973170181     0.057119297159257676     0.007626090410183692     322.89748872578906       3.873846094331962E-6
0.095                     -0.019293660661190377    0.05685410122440867      0.007629722261686673     322.9026958228327        3.631675725938395E-6
0.095                     -0.017747145368806422    0.058445027765983704     0.007626622874998824     322.8848709478369        4.841407720172015E-6
0.09499999999999999       -0.020145898006083487    0.05852671147567471      0.007645929324918441     322.90750903699274       3.7118615869742393E-6
0.09625000000000003       -0.024728598984467765    0.06271487310884577      0.0076614907226135445    322.8993525582184        4.417496849165266E-6
0.09749999999999999       -0.025                   0.061000000000000006     0.007677666961948588     322.9314753797226        3.0724839341186293E-6
0.095                     -0.02342300094918029     0.062312202649394244     0.007660393644183556     322.8993366796094        4.7764939752051766E-6
0.09750000000000004       -0.02362432282690653     0.06295294240256838      0.00766229764660642      322.9011208558902        4.205167517602094E-6
0.09812499999999998       -0.02501551426399946     0.06256014535967352      0.0076705623058046886    322.9162526307143        3.7393867505846854E-6
0.09999999999999998       -0.024145020726494524    0.06250929145266018      0.007677469337648586     322.92875455029304       3.2963644598279737E-6
0.09749999999999999       -0.019000000000000003    0.05500000000000001      0.007620168105667333     322.9150795825175        2.901179503715081E-6
0.095                     -0.019000000000000003    0.055000000000000014     0.0076098253945932675    322.89493947290566       3.627798729347196E-6
0.095                     -0.017006278143554678    0.056166332492472756     0.007608055923606445     322.8778842636742        4.8191146045423325E-6
0.09749999999999999       -0.026854101594515657    0.060706339218554624     0.007675565049730046     322.9316524239264        3.0636527125654953E-6
0.095                     -0.025832875142028984    0.06247680381512317      0.007661005322898031     322.89896122822387       4.8050985695594874E-6
0.09738789682539681       -0.026385314274810154    0.06307571586805594      0.0076609984110118014    322.8983974533158        4.308389864241272E-6
0.09999999999999998       -0.026569316834427533    0.062328191366051076     0.007677932090142394     322.9310402986626        3.2398905819439857E-6
0.0959722222222222        -0.02744880419908881     0.06155114871087847      0.007661733651600143     322.9063594891712        4.107785560890603E-6
0.095                     -0.026854101224408667    0.060706339338809624     0.0076656720335766095    322.9126497306126        3.807260359485406E-6
0.09499999999999999       -0.028526711475674715    0.05985410199391652      0.0076581623631795616    322.9107753163486        3.7701544587318734E-6
0.095                     -0.02853372938787765     0.06196618276113132      0.007654156102565423     322.89439757435997       4.892267589860668E-6
0.09749999999999998       -0.019293660781445465    0.053145898405484095     0.007598815926520564     322.90569366865117       2.880407356501319E-6
0.09750000000000002       -0.016056002668203426    0.05355580053766002      0.00758229736519528      322.8620057343707        4.347123289432322E-6
0.095                     -0.017085317256069207    0.053610001749361536     0.007586433457559073     322.8698668036505        4.828529348702618E-6
0.09867726727026924       -0.016804762440301074    0.052600764961978526     0.007581444083106965     322.87260626341873       3.677034984090713E-6
0.09999999999999999       -0.01700791943581974     0.053894498693111914     0.00759934935448874      322.88979663866945       3.0591567084616905E-6
0.09667658730158728       -0.028016173057029612    0.06281523954485616      0.007655129213864493     322.8916505536691        4.613371227862095E-6
0.09749999999999999       -0.028526711495388615    0.05985410197959353      0.007668550855220473     322.9306592242237        3.0395266114361033E-6
0.09749999999999999       -0.02950767509401437     0.06217987999187643      0.007651914445132614     322.89294187790057       4.393898987565997E-6
0.09999999999999998       -0.02913524596811722     0.06138481510860057      0.007668577263502841     322.92548693380206       3.2775031505526803E-6
0.09874999999999996       -0.02731750634650542     0.06279417266062017      0.007664903279563299     322.9078722914744        3.9141936523239935E-6
0.09874999999999998       -0.018124464957569583    0.05040141194910817      0.007563418849122425     322.8684003696617        3.52622773374419E-6
0.09749999999999998       -0.02014589802040647     0.05147328850461139      0.0075778634646385       322.8951579965405        2.8820879990773452E-6
0.09999999999999998       -0.017741169628517996    0.05145209401060183      0.007576465157065851     322.87913766351954       2.970854690422113E-6
0.09500000000000001       -0.020145898006083487    0.05147328852432529      0.007568104262493744     322.87631865709557       3.7476065926850283E-6
0.095                     -0.018060306823351503    0.05110468729307917      0.007562983527420548     322.85964602950804       4.958346975162403E-6
0.095                     -0.019293660661190374    0.05314589877559134      0.007588365991241486     322.88562072783515       3.6592231222655375E-6
0.09676470588235292       -0.01948497643039969     0.05020590468365421      0.0075582409891023425    322.86760782904645       3.960479849373574E-6
0.095                     -0.01965601044367404     0.04931175449969312      0.007544823036990596     322.8515101709569        5.1405104194448625E-6
0.095                     -0.021473288524325285    0.05014589800608349      0.007550873309030646     322.8675428815253        3.8913274415107E-6
0.09874999999999998       -0.03018450496468534     0.0611962529473324       0.00765554542334246      322.90739849627323       3.81452876765015E-6
0.09999999999999999       -0.030861334835356326    0.06021262590278832      0.0076548595413594425    322.9152128400414        3.3582610391887028E-6
0.0975                    -0.029854101979593525    0.05852671149538862      0.007656659473411838     322.9279268263783        3.0055436518588583E-6
0.09637822179753275       -0.031247360573324376    0.060113674051062        0.007639965771486204     322.890925916214         4.443368827991001E-6
0.095                     -0.030446581449747597    0.060894945535114084     0.007644648457393581     322.8902170117459        4.950366321764525E-6
0.09749999999999996       -0.03136813039026579     0.061285522863368226     0.007640395053647833     322.88344777102265       4.599287680496341E-6
0.09500000000000001       -0.03070633933880963     0.056854101224408676     0.007629632671659394     322.90252081822956       3.6402163326747556E-6
0.09661006967052424       -0.03153182489688612     0.05790572445686721      0.007633170181569197     322.900366754489         3.849503647512202E-6
0.09500000000000001       -0.029854101993916513    0.05852671147567472      0.0076459576965024955    322.90757065836436       3.715230553848428E-6
0.095                     -0.032035864346065555    0.058935360775751        0.007629988563830421     322.8855033488471        4.873610264494114E-6
0.09999999999999999       -0.019294443980136217    0.049658343819740214     0.007562239863041979     322.87838120029977       2.8410562885896815E-6
0.09749999999999998       -0.02147328850461138     0.050145898020406476     0.007561167910849905     322.8874258546005        2.9262020316360276E-6
0.09860285527047916       -0.03260281227878127     0.05751259699198902      0.00762898512766432      322.90029259698434       3.628176608450967E-6
0.09749999999999996       -0.030706339218555614    0.056854101594512575     0.007639144939267967     322.9209268603139        2.952696674282359E-6
0.09999999999999998       -0.03228388368148405     0.05844274600533208      0.007636917805787073     322.9037079399831        3.363947164642837E-6
0.09631775513185771       -0.03213640184842188     0.05625053596331671      0.007616958866304397     322.8922720944029        3.96643374492246E-6
0.095                     -0.031                   0.055000000000000014     0.007609847940328424     322.8949995135468        3.6274829487620543E-6
0.095                     -0.03297148884049498     0.05668266462142666      0.007611827725950913     322.8787234865035        4.853786194623565E-6
0.09749999999999999       -0.020622759001160812    0.04808912971507515      0.007536141572764675     322.8500043191288        4.228664419462615E-6
0.09875000000000002       -0.021459286922891792    0.04791279019460011      0.007540412038682572     322.86213246223355       3.5116184854159E-6
0.09749999999999998       -0.023145898405484353    0.049293660781445384     0.007549425787632281     322.8808474598373        2.965857512201806E-6
0.09999999999999999       -0.021144653340733056    0.04863238630653507      0.007556640119547735     322.88543180347585       2.6539245383899E-6
0.09999999999999999       -0.023523723055873316    0.047856168046808534     0.007550211503065064     322.8865665605052        2.6286030453025806E-6
0.09907166240921536       -0.024296474619412516    0.04743352474639315      0.007538453034307444     322.86836555120703       3.234229006236281E-6
0.09999999999999999       -0.025                   0.049                    0.00760456980789434      322.98415156088913       1.640527713964382E-6
0.09999999999999999       -0.023145898035495577    0.049293660902066064     0.007603142419438464     322.9766968747947        1.6209587620529666E-6
0.09625000000000002       -0.021971346752513977    0.047917591832570994     0.007531441468989982     322.8477388731807        4.665117113162634E-6
0.095                     -0.021397355822555027    0.04873709015546333      0.007538620438948841     322.85332757672955       4.913351231014744E-6
0.09750000000000003       -0.03299417631360058     0.05639405007452734      0.007614497521404526     322.88741999321957       3.97050136936187E-6
0.09749999999999999       -0.031                   0.05500000000000001      0.007620043201622014     322.91469131339005       2.8994119585207505E-6
0.09999999999999999       -0.03301686378670612     0.05610543552762799      0.007617939479144433     322.8966055091566        3.2149059837120635E-6
0.09999999999999999       -0.031                   0.055000000000000014     0.0076749989645230375    323.0126730388468        2.0065714197296953E-6
0.09999999999999999       -0.03295629686042516     0.053441775249075084     0.007595346454281138     322.88802645688247       3.0751351203512344E-6
0.09850057329659731       -0.032501873552988086    0.05447577340845046      0.007608503258423552     322.90004789279294       3.2671688469047766E-6
0.09999999999999999       -0.03070633909793397     0.05314589803549559      0.007653134337581581     323.0025408542499        1.8732626446424801E-6
0.09999999999999999       -0.025904357986259847    0.04725565085621828      0.007536486651971059     322.86499205502366       3.0301951486468007E-6
0.09809783250027733       -0.026084111723917613    0.04779903296188287      0.0075385890579987205    322.86705625641383       3.4903381831883454E-6
0.09999999999999999       -0.026854101964504423    0.049293660902066015     0.007602893218775587     322.97626622437946       1.631434082806663E-6
0.09667962029774999       -0.032571533583890616    0.05268877962675245      0.007580634477264748     322.8716898747652        4.14077673447612E-6
0.09749999999999998       -0.030706339218554618    0.05314589840548436      0.007599032118512762     322.9059181455781        2.8729987041389446E-6
0.095                     -0.03302644529171202     0.053944261703842034     0.0075891007205849       322.870514549328         4.843398526685237E-6
